,id,name,categories,latitude,longitude,
94,4d5f8bc1149637041902d994,Motortoer VOF,Motorcycle Repair Shop,52.3921685284387,4.79348531724181,
95,4f69c45be4b0e826eb6ed190,speciciaalbakker Nol Bertam,Bakery,52.3908921982058,4.78988668345185,
96,4c5a7e43d3aee21e4bd66a55,motoZoom,Bicycle Store,52.3899502759841,4.7936406177828,
97,4d67a397a800721e918f11b8,Merel Auto Opel/Fiat Dealer,Car Dealership,52.39088772,4.79340636,
98,4b741e93f964a520cbc82de3,Fietsdepot,Bicycle Store,52.3941553594549,4.79217299928799,
99,4c83393c51ada1cdfb6b2410,Scania,Car Dealership,52.3946019625307,4.7902188666228,
100,58a880b7fb9d897f0fb7d517,Hornbach Amsterdam,Hardware Store,52.3917601212167,4.79820767364175,
101,4e631c2ad164ddd5e612c1b0,Technische Keuring Scania,Vehicle Inspection Station,52.394988,4.790142,
102,4b38b5d9f964a5209d4f25e3,Bleekemolens Race Planet,Bicycle Store,52.3963298969294,4.7894787924004,
103,4c21ec3f9390c9b6caa7c9cd,ASN Autoschade Service Amsterdam,Car Dealership,52.3911339780289,4.78679013393355,
104,4a2705e0f964a52029891fe3,Allard Studio Nieuw West,Other,52.3897916078568,4.788675,
105,4de4b9d6d22d2a4ecdfad82a,BBP Lights,Hardware Store,52.3924899953186,4.78609904843505,
106,5fbab326eaa7f224d8528857,Lux Brand Cosmetics & Co,Cosmetics Store,52.3953197,4.7921996,
107,56f7af7ecd1083ad4a402621,Sesa Cosmetics,Cosmetics Store,52.392465597734,4.78603889493992,
108,4de0c857b0fbe2cfa60ea2a0,Cartal Rijsbergen Automotive B.V.,Car Parts and Accessories,52.3923927367062,4.79621144294322,
109,4e439a281f6e0a1ba5d2d59e,Cartal-Rijsbergen HQ kantine,Dining and Drinking,52.3927328588154,4.79632949736337,
110,5da1e3af019ce20008301ebc,Prime Investment Europe,Real Estate Service,52.392513,4.785345,
111,4e8d70a449016b5c6ab22a23,Euromaster Amsterdam 176,Automotive Retail,52.3959906666915,4.79152323826121,
112,4cd11f8f01eaf04d5c92bc5d,Dirk Barten Hyundai Mazda Dealer,Automotive Retail,52.3905694484711,4.796622,
113,51432f9ae4b0635a2a542209,Sanday's Bakeries,Bakery,52.3909431395951,4.78500891880813,
114,4b72cbdff964a52016892de3,Ford Amsterdam,Car Dealership,52.38997163,4.79670445,
